"uid","title","year","format","barcode","imdb_id","runtime","director","watched","poster_url","box_set","genre_ids","hidden","title_da","actors"
"282","Akira","1988","DVD","5022366201247","tt0094625","128","Katsuhiro Ôtomo","false","https://image.tmdb.org/t/p/w300/neZ0ykEsPqxamsX6o5QNUFILQrz.jpg","","Animation|Sci-Fi|Action","","Akira","岩田光央|佐々木望|小山茉美|石田太郎|鈴木瑞穂"
"283","The Ring","1997","DVD","5706102355783","tt0178868","96","Hideo Nakata","true","https://image.tmdb.org/t/p/w300/1YINof6kN5yRdePEbcU5360ejoq.jpg","","Horror|Thriller","","The Ring","松嶋菜々子|Hiroyuki Sanada|大高力也|中谷美紀|竹内結子"
"284","Boiling Point","1990","DVD","5709498010397","tt0098967","93","Takeshi Kitano","false","https://image.tmdb.org/t/p/w300/cyOqtWxEtMPThNYdydH0W7sYlVp.jpg","Takeshi Kitano Collection","Crime|Comedy|Drama","","３－４Ｘ１０月","柳憂怜|石田ゆり子|ビートたけし|ガダルカナル・タカ|ダンカン"
"285","Violent Cop","1989","DVD","5709498010380","tt0098360","87","Takeshi Kitano","false","https://image.tmdb.org/t/p/w300/9MmLBW1xFlSBu0xcv5KZOKp89OC.jpg","Takeshi Kitano Collection","Crime|Thriller|Action|Drama","","その男、凶暴につき","ビートたけし|川上麻衣子|芦川誠|佐野史郎|平泉成"
"286","Sonatine","1993","DVD","5709498010403","tt0108188","90","Takeshi Kitano","false","https://image.tmdb.org/t/p/w300/mX9E4fEuG17L2e7bZmhBc0XdRbw.jpg","Takeshi Kitano Collection","Action|Crime|Thriller","","Sonatine","ビートたけし|国舞亜矢|渡辺哲|勝村政信|寺島進"
"287","Braindead","1992","DVD","5709624008526","tt0103873","99","Peter Jackson","true","https://image.tmdb.org/t/p/w300/pa39D8TQs6aNw3hiUs4jLjHVUB0.jpg","","Horror|Comedy","","Braindead","Timothy Balme|Diana Peñalver|Elizabeth Moody|Ian Watkin|Brenda Kendall"
"288","Signs","2002","DVD","7393834265008","tt0286106","102","M. Night Shyamalan","true","https://image.tmdb.org/t/p/w300/YtrIdrTxpRhvCnlw43dwOjfLqx.jpg","","Thriller|Sci-Fi|Horror","","Signs","Mel Gibson|Joaquin Phoenix|Rory Culkin|Abigail Breslin|Cherry Jones"
"289","Persepolis","2007","Blu-ray","043396256125","tt0808417","95","Vincent Paronnaud","true","https://image.tmdb.org/t/p/w300/aU8i2QAdTyRR1nYb36Gq51xXP8p.jpg","","Animation|Drama","","Persepolis","Chiara Mastroianni|Danielle Darrieux|Catherine Deneuve|Simon Abkarian|Gabrielle Lopes Benites"
"290","House of Flying Daggers","2004","DVD","5706550034971","tt0385004","139","Yimou Zhang","true","https://image.tmdb.org/t/p/w300/93feGsGiCtG5ymrRcErUgBsdo6v.jpg","","Adventure|Drama|Action","","House of Flying Daggers","金城武|劉德華|章子怡|宋丹丹|赵鸿飞"
"291","The Twilight Saga Trilogy","1900","DVD","5708758691154","tt0000000","426","","true","","","","true","",""
"292","The Twilight Saga: Breaking Dawn: Part 2","2012","DVD","5708758693943","tt1673434","155","Bill Condon","true","https://image.tmdb.org/t/p/w300/7IGdPaKujv0BjI0Zd0m0a4CzEjJ.jpg","","Fantasy|Drama|Romance","","The Twilight Saga: Breaking Dawn - del 2","Kristen Stewart|Robert Pattinson|Taylor Lautner|Peter Facinelli|Elizabeth Reaser"
"293","The Twilight Saga: Breaking Dawn: Part 1","2011","DVD","5708758690324","tt1324999","112","Bill Condon","true","https://image.tmdb.org/t/p/w300/qs8LsHKYlVRmJbFUiSUhhRAygwj.jpg","","Adventure|Fantasy|Romance","","The Twilight Saga: Breaking Dawn - del 1","Kristen Stewart|Robert Pattinson|Taylor Lautner|Billy Burke|Peter Facinelli"
"294","The Ice Storm","1997","DVD","024543012245","tt0119349","114","Ang Lee","true","https://image.tmdb.org/t/p/w300/3a6uLta7K8Dzojps4RoJAPHD0km.jpg","","Drama","","The Ice Storm","Kevin Kline|Joan Allen|Sigourney Weaver|Jamey Sheridan|Christina Ricci"
"295","Fear X","2002","DVD","5708758648479","tt0289944","88","Nicolas Winding Refn","true","https://image.tmdb.org/t/p/w300/jOOfGiaZUMyrB9cZafFKjXErtoK.jpg","","Drama|Thriller","","Fear X","John Turturro|Deborah Kara Unger|Stephen Eric McIntyre|William Allen Young|Gene Davis"
"296","Europe Trilogy","1900","DVD","5707708000046","tt0000000","312","","true","","","","true","",""
"298","Element of Crime","1984","DVD","000000000000","tt0087280","100","Lars Von Trier","false","https://image.tmdb.org/t/p/w300/sfg5KUOdR4bfoPiDf63LVG7mlfw.jpg","Europe Trilogy","Crime|Drama|Sci-Fi","","Forbrydelsens element","Michael Elphick|Esmond Knight|Me Me Lai|Jerold Wells|Ahmed El Shenawi"
"299","Epidemic","1987","DVD","000000000000","tt0092972","104","Lars Von Trier","false","https://image.tmdb.org/t/p/w300/5MvCaYCS3BLvSYdWpRDHahKbQZv.jpg","Europe Trilogy","Drama|Horror","","Epidemic","Lars von Trier|Niels Vørsel|Claes Kastholm Hansen|Udo Kier|Svend Ali Hamann"
"300","Europa","1991","DVD","000000000000","tt0101829","108","Lars Von Trier","false","https://image.tmdb.org/t/p/w300/pyFtuYQReoSmhNs55kRJedA5wEJ.jpg","Europe Trilogy","Crime|Drama|Thriller","","Europa","Jean-Marc Barr|Barbara Sukowa|Udo Kier|Ernst-Hugo Järegård|Erik Mørk"
"301","Riget I & II","2003","DVD","5707708000039","tt0108906","575","Lars Von Trier","false","https://image.tmdb.org/t/p/w300/giq4mcpAeBduy6cPE6V1tvS6SuT.jpg","","Mystery|Fantasy|Horror|Comedy|Drama","","Riget II","Ernst-Hugo Järegård|Kirsten Rolffes|Holger Juul Hansen|Søren Pilmark|Ghita Nørby"
"302","The French Connection / French Connection II","1900","DVD","5039036015707","tt0000000","213","","true","","","","true","",""
"303","The French Connection","1971","DVD","000000000000","tt0067116","99","William Friedkin","true","https://image.tmdb.org/t/p/w300/pH4saPwMjhnVGwmSH6RkMaHrt3s.jpg","The French Connection / French Connection II","Action|Crime|Thriller","","Den franske forbindelse","Gene Hackman|Roy Scheider|Fernando Rey|Tony Lo Bianco|Marcel Bozzuffi"
"304","French Connection II","1975","DVD","000000000000","tt0073018","114","John Frankenheimer","false","https://image.tmdb.org/t/p/w300/iy7nCQQuw2qQVyyhblSLR9JQ0kP.jpg","The French Connection / French Connection II","Action|Crime|Thriller","","Den franske forbindelse, del 2","Gene Hackman|Fernando Rey|Bernard Fresson|Philippe Léotard|Ed Lauter"
"305","Time Bandits","1981","DVD","5709624004658","tt0081633","125","Terry Gilliam","true","https://image.tmdb.org/t/p/w300/4VZtpwdhHQSa4LUkvujyGAHb1hG.jpg","","Family|Fantasy|Sci-Fi|Adventure|Comedy","","Time Bandits","Craig Warnock|David Rappaport|Kenny Baker|Mike Edmonds|Malcolm Dixon"
"306","Kids","1995","DVD","031398751823","tt0113540","91","Larry Clark","true","https://image.tmdb.org/t/p/w300/8qV8hUVCUnFIQKewzlhaFWhdszK.jpg","","Drama|Crime","","Kids","Leo Fitzpatrick|Justin Pierce|Chloë Sevigny|Rosario Dawson|Yakira Peguero"
"307","The Right Stuff","1983","DVD","883929076093","tt0086197","193","Philip Kaufman","true","https://image.tmdb.org/t/p/w300/kFR1p46HXJVVMpmOil8bNWnAQ50.jpg","","Drama|History|Adventure","","Mænd af rette støbning","Sam Shepard|Scott Glenn|Ed Harris|Dennis Quaid|Fred Ward"
"308","The Hitchcock Collection","1900","DVD","0044007849620","tt0000000","833","","true","","","","true","",""
"309","The Birds","1963","DVD","000000000000","tt0056869","115","Alfred Hitchcock","true","https://image.tmdb.org/t/p/w300/eClg8QPg8mwB6INIC4pyR5pAbDr.jpg","The Hitchcock Collection","Horror|Thriller","","Fuglene","Tippi Hedren|Rod Taylor|Jessica Tandy|Suzanne Pleshette|Veronica Cartwright"
"310","Marnie","1964","DVD","000000000000","tt0058329","124","Alfred Hitchcock","false","https://image.tmdb.org/t/p/w300/nRRy4VO2A3Py7wiZBPz11PAlogp.jpg","The Hitchcock Collection","Thriller|Mystery|Romance","","Marnie","Tippi Hedren|Sean Connery|Diane Baker|Martin Gabel|Louise Latham"
"311","Frenzy","1972","DVD","000000000000","tt0068611","111","Alfred Hitchcock","false","https://image.tmdb.org/t/p/w300/4SFvqrlSigAt9tnhXFSMyKeJWQk.jpg","The Hitchcock Collection","Crime|Thriller|Horror","","Vildt Raseri","Jon Finch|Barry Foster|Barbara Leigh-Hunt|Anna Massey|Alec McCowen"
"312","Vertigo","1958","DVD","000000000000","tt0052357","123","Alfred Hitchcock","true","https://image.tmdb.org/t/p/w300/15uOEfqBNTVtDUT7hGBVCka0rZz.jpg","The Hitchcock Collection","Mystery|Romance|Thriller","","En kvinde skygges","James Stewart|Kim Novak|Barbara Bel Geddes|Tom Helmore|Henry Jones"
"313","Family Plot","1976","DVD","000000000000","tt0074512","115","Alfred Hitchcock","false","https://image.tmdb.org/t/p/w300/oQ9QbyBuIM2uYaheSKjs2x1xIQV.jpg","The Hitchcock Collection","Comedy|Crime|Thriller|Mystery","","Family Plot - Den Enes Død","Barbara Harris|Bruce Dern|Karen Black|William Devane|Ed Lauter"
"314","Torn Curtain","1966","DVD","000000000000","tt0061107","121","Alfred Hitchcock","true","https://image.tmdb.org/t/p/w300/7XC1l9eP2TBYMEdA4KRUqKAFmbm.jpg","The Hitchcock Collection","Thriller","","Bag jerntæppet","Paul Newman|Julie Andrews|Lila Kedrova|Hansjörg Felmy|Tamara Toumanova"
"315","Topaz","1969","DVD","000000000000","tt0065112","136","Alfred Hitchcock","true","https://image.tmdb.org/t/p/w300/8u7vxykCVZoaxNocLbpstv3IFNK.jpg","The Hitchcock Collection","Drama|Thriller","","Topaz","Frederick Stafford|Dany Robin|John Vernon|Karin Dor|Michel Piccoli"
"316","Convoy","1978","DVD","5709624005334","tt0077369","104","Sam Peckinpah","true","https://image.tmdb.org/t/p/w300/xjowoBInlikSlvfAYDRN9ubaODB.jpg","","Action|Comedy|Drama","","Convoy","Kris Kristofferson|Ali MacGraw|Burt Young|Madge Sinclair|Franklyn Ajaye"
"317","The Godfather DVD Collection","1900","DVD","5014437812834","tt0000000","710","","true","","","","true","",""
"318","The Godfather DVD Collection: Bonus Material","2001","DVD","000000000000","tt0000000","187","Francis Ford Coppola","true","","The Godfather DVD Collection","","","",""
"319","The Godfather: Part III","1990","DVD","000000000000","tt0099674","163","Francis Ford Coppola","true","https://image.tmdb.org/t/p/w300/lm3pQ2QoQ16pextRsmnUbG2onES.jpg","The Godfather DVD Collection","Crime|Drama|Thriller","","The Godfather Part III","Al Pacino|Diane Keaton|Talia Shire|Andy Garcia|Eli Wallach"
"320","The Godfather: Part II","1974","DVD","000000000000","tt0071562","192","Francis Ford Coppola","true","https://image.tmdb.org/t/p/w300/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg","The Godfather DVD Collection","Drama|Crime","","The Godfather 2. del","Al Pacino|Robert Duvall|Diane Keaton|Robert De Niro|John Cazale"
"321","The Godfather","1972","DVD","000000000000","tt0068646","168","Francis Ford Coppola","true","https://image.tmdb.org/t/p/w300/3bhkrj58Vtu7enYsRolD1fZdja1.jpg","The Godfather DVD Collection","Drama|Crime","","The Godfather","Marlon Brando|Al Pacino|James Caan|Robert Duvall|Richard S. Castellano"
"322","Prometheus","2012","4K Ultra HD","7340112738358","tt1446714","124","Ridley Scott","true","https://image.tmdb.org/t/p/w300/qsYQflQhOuhDpQ0W2aOcwqgDAeI.jpg","","Sci-Fi|Mystery|Horror","","Prometheus","Noomi Rapace|Michael Fassbender|Charlize Theron|Idris Elba|Guy Pearce"
"323","Full Metal Jacket","1987","4K Ultra HD","7333018017214","tt0093058","117","Stanley Kubrick","true","https://image.tmdb.org/t/p/w300/kMKyx1k8hWWscYFnPbnxxN4Eqo4.jpg","","Drama|War","","Full Metal Jacket","Matthew Modine|Adam Baldwin|Vincent D'Onofrio|R. Lee Ermey|Dorian Harewood"
"324","Retfærdighedens ryttere","2020","Blu-ray","5708758725538","tt11655202","116","Anders Thomas Jensen","true","https://image.tmdb.org/t/p/w300/sshNnwmQLk720iBQ0dZg3GVGKfK.jpg","","Action|Comedy|Drama|Thriller","","Retfærdighedens ryttere","Mads Mikkelsen|Nikolaj Lie Kaas|Lars Brygmann|Nicolas Bro|Andrea Heick Gadeberg"
"325","No Country for Old Men","2007","Blu-ray","786936750034","tt0477348","122","Ethan Coen","true","https://image.tmdb.org/t/p/w300/6d5XOczc226jECq0LIX0siKtgHR.jpg","","Crime|Thriller|Western","","No Country for Old Men","Javier Bardem|Tommy Lee Jones|Josh Brolin|Woody Harrelson|Kelly Macdonald"
"326","Akira","1988","4K Ultra HD","5022366959445","tt0094625","125","Katsuhiro Ôtomo","false","https://image.tmdb.org/t/p/w300/neZ0ykEsPqxamsX6o5QNUFILQrz.jpg","","Animation|Sci-Fi|Action","","Akira","岩田光央|佐々木望|小山茉美|石田太郎|鈴木瑞穂"
"327","Aliens","1986","4K Ultra HD","7333018030329","tt0090605","137","James Cameron","true","https://image.tmdb.org/t/p/w300/r1x5JGpyqZU8PYhbs4UcrO1Xb6x.jpg","","Horror|Action|Thriller|Sci-Fi","","Aliens - det endelige opgør","Sigourney Weaver|Carrie Henn|Michael Biehn|Paul Reiser|Lance Henriksen"
"328","The Abyss","1989","4K Ultra HD","7333018030312","tt0096754","140","James Cameron","true","https://image.tmdb.org/t/p/w300/2dCit3XAtv9KWCJvRKdPkJ0FAkH.jpg","","Adventure|Thriller|Sci-Fi","","Dybet","Ed Harris|Mary Elizabeth Mastrantonio|Michael Biehn|Leo Burmester|Todd Graff"
"329","The Endless Summer","1966","Blu-ray","5028836040743","tt0060371","0","Bruce Brown","false","https://image.tmdb.org/t/p/w300/jDdntrv2j64KB0Zpr63cko4Mebt.jpg","","Documentary","","The Endless Summer","Michael Hynson|Robert August|Lord James Blears|Bruce Brown|Chip Fitzwater"
"330","The Thing","1982","4K Ultra HD","7333018019379","tt0084787","109","John Carpenter","true","https://image.tmdb.org/t/p/w300/tzGY49kseSE9QAKk47uuDGwnSCu.jpg","","Horror|Mystery|Sci-Fi","","Det grusomme udefra","Kurt Russell|Wilford Brimley|T.K. Carter|David Clennon|Keith David"
"331","Memories of Murder / Mother / Barking Dogs Never Bite","1900","DVD","7350007156082","tt0000000","0","","true","","","","true","",""
"332","Planet Earth: The Complete Series","2007","Blu-ray","794051400123","tt0795176","550","Alastair Fothergill","true","https://image.tmdb.org/t/p/w300/bNcNxUtZ520d5de5s78onoiSiwQ.jpg","","Documentary","","",""
"333","Tremors","1990","Blu-ray","5050582793635","tt0100814","96","Ron Underwood","true","https://image.tmdb.org/t/p/w300/cA4ggkZ3r1d5r9hOAUWC8x5ul2i.jpg","","Horror|Action|Sci-Fi|Comedy","","Ormen","Kevin Bacon|Fred Ward|Finn Carter|Michael Gross|Reba McEntire"
"334","Magic Mike","2012","Blu-ray","5051895230817","tt1915581","110","Steven Soderbergh","false","https://image.tmdb.org/t/p/w300/cfRv1INLSSumjvxAqEGOP6b0Aw1.jpg","","Drama|Comedy","","Magic Mike","Channing Tatum|Matthew McConaughey|Alex Pettyfer|Cody H. Carolin|Olivia Munn"
"335","Hellboy","2004","Blu-ray","5050629485615","tt0167190","132","Guillermo del Toro","false","https://image.tmdb.org/t/p/w300/lbaTEneOofwvAyg77R8HbFML2zT.jpg","","Fantasy|Action","","Hellboy","Ron Perlman|Selma Blair|Doug Jones|John Hurt|Rupert Evans"
"336","Kung Fu Hustle","2004","Blu-ray","5050629642315","tt0373074","99","Stephen Chow","false","https://image.tmdb.org/t/p/w300/exbyTbrvRUDKN2mcNEuVor4VFQW.jpg","","Action|Comedy|Crime|Fantasy","","Kung Fu Hustle","周星馳|元秋|元華|林子聰|梁小龍"
"337","In the Valley of Elah","2007","Blu-ray","085391189978","tt0478134","121","Paul Haggis","true","https://image.tmdb.org/t/p/w300/ufCkeypovY01Dm123I2aPvGUA5H.jpg","","History|Drama|Thriller|Crime|Mystery","","In the Valley of Elah","Tommy Lee Jones|Charlize Theron|Susan Sarandon|Frances Fisher|James Franco"
"338","The Hills Have Eyes","1977","4K Ultra HD","5027035024257","tt0077681","90","Wes Craven","true","https://image.tmdb.org/t/p/w300/1G2DBIEkoS0JdCiOFIeR3mD8ROE.jpg","","Horror","","Slagterbanden","Susan Lanier|Robert Houston|Martin Speer|Dee Wallace|Russ Grieve"
"339","The Usual Suspects","1995","DVD","5706102334122","tt0114814","102","Bryan Singer","true","https://image.tmdb.org/t/p/w300/99X2SgyFunJFXGAYnDv3sb9pnUD.jpg","","Drama|Crime|Thriller","","The Usual Suspects","Stephen Baldwin|Gabriel Byrne|Benicio del Toro|Kevin Pollak|Kevin Spacey"
"340","Mystic River","2003","DVD","7321979277211","tt0327056","132","Clint Eastwood","true","https://image.tmdb.org/t/p/w300/hCHVDbo6XJGj3r2i4hVjKhE0GKF.jpg","","Thriller|Crime|Drama|Mystery","","Mystic River","Sean Penn|Tim Robbins|Kevin Bacon|Laurence Fishburne|Marcia Gay Harden"
"341","The Shining","1980","4K Ultra HD","7340112750756","tt0081505","144","Stanley Kubrick","false","https://image.tmdb.org/t/p/w300/uAR0AWqhQL1hQa69UDEbb2rE5Wx.jpg","","Horror|Thriller","","Ondskabens hotel","Jack Nicholson|Shelley Duvall|Danny Lloyd|Scatman Crothers|Barry Nelson"
"342","The Big Lebowski","1998","4K Ultra HD","5053083141066","tt0118715","117","Joel Coen","false","https://image.tmdb.org/t/p/w300/3bv6WAp6BSxxYvB5ozKFUYuRA8C.jpg","","Comedy|Crime","","The Big Lebowski","Jeff Bridges|John Goodman|Julianne Moore|Steve Buscemi|David Huddleston"
"343","Blade Runner","1982","4K Ultra HD","7340112740757","tt0083658","117","Ridley Scott","false","https://image.tmdb.org/t/p/w300/63N9uy8nd9j7Eog2axPQ8lbr3Wj.jpg","","Sci-Fi|Drama|Thriller","","Blade Runner","Harrison Ford|Rutger Hauer|Sean Young|Edward James Olmos|M. Emmet Walsh"
"344","Jaws","1975","4K Ultra HD","5053083213381","tt0073195","124","Steven Spielberg","true","https://image.tmdb.org/t/p/w300/tjbLSFwi0I3phZwh8zoHWNfbsEp.jpg","","Horror|Thriller|Adventure","","Dødens gab","Roy Scheider|Robert Shaw|Richard Dreyfuss|Lorraine Gary|Murray Hamilton"
"345","Alien: Covenant","2017","4K Ultra HD","7340112740467","tt2316204","0","Ridley Scott","true","https://image.tmdb.org/t/p/w300/zecMELPbU5YMQpC81Z8ImaaXuf9.jpg","","Horror|Sci-Fi","","Alien: Covenant","Michael Fassbender|Katherine Waterston|Billy Crudup|Danny McBride|Demián Bichir"
"346","Top Gun","1986","4K Ultra HD","7340112752729","tt0092099","109","Tony Scott","false","https://image.tmdb.org/t/p/w300/xUuHj3CgmZQ9P2cMaqQs4J0d4Zc.jpg","","Action|Drama|Romance","","Top Gun","Tom Cruise|Kelly McGillis|Val Kilmer|Anthony Edwards|Tom Skerritt"
"347","Alien","1979","4K Ultra HD","5039036092432","tt0078748","116","Ridley Scott","true","https://image.tmdb.org/t/p/w300/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg","","Horror|Sci-Fi","","Alien - den 8. passager","Tom Skerritt|Sigourney Weaver|Veronica Cartwright|Harry Dean Stanton|John Hurt"
"348","Die Hard","1988","4K Ultra HD","7340112746759","tt0095016","132","John McTiernan","true","https://image.tmdb.org/t/p/w300/7Bjd8kfmDSOzpmhySpEhkUyK2oH.jpg","","Action|Thriller","","Die Hard","Bruce Willis|Alan Rickman|Александр Годунов|Bonnie Bedelia|Reginald VelJohnson"
"349","Prince of Darkness","1987","4K Ultra HD","5055201842107","tt0093777","102","John Carpenter","true","https://image.tmdb.org/t/p/w300/jjcAOhtGuX4p8XvlVn1WXUT1jWi.jpg","","Horror","","I en kælder sort som kul","Donald Pleasence|Lisa Blount|Victor Wong|Jameson Parker|Dennis Dun"
"350","Valiant","2005","DVD","5706101559199","tt0361089","72","Gary Chapman","true","https://image.tmdb.org/t/p/w300/tSRO8wukDlGMlrkmRpqL2nWhgPs.jpg","","Family|Animation|Adventure|Comedy|War","","Valiant","Ewan McGregor|Ricky Gervais|Tim Curry|Jim Broadbent|Hugh Laurie"
"351","Madagascar","2005","DVD","7332505000173","tt0351283","82","Eric Darnell","true","https://image.tmdb.org/t/p/w300/zMpJY5CJKUufG9OTw0In4eAFqPX.jpg","","Animation|Adventure|Comedy|Family","","Madagascar","Ben Stiller|Chris Rock|David Schwimmer|Jada Pinkett Smith|Sacha Baron Cohen"
"352","Madagasgar 2","2008","DVD","7332505001354","tt0479952","0","Eric Darnell","true","https://image.tmdb.org/t/p/w300/agRbLOHgN46TQO4YdKR462iR7To.jpg","","Adventure|Animation|Comedy|Family","","Madagascar 2","Ben Stiller|Chris Rock|David Schwimmer|Jada Pinkett Smith|Sacha Baron Cohen"
"353","Ice Age 2 - På Tynd Is","2006","DVD","5707020000458","tt0438097","87","Carlos Saldanha","true","https://image.tmdb.org/t/p/w300/e23bfKyjOiKJ5uOufFgfO7JO5ug.jpg","","Animation|Family|Comedy|Adventure","","Ice Age 2: På tynd is","Ray Romano|John Leguizamo|Denis Leary|Queen Latifah|Seann William Scott"
"354","Ice Age","2002","DVD","5707020222362","tt0268380","78","Chris Wedge","true","https://image.tmdb.org/t/p/w300/gLhHHZUzeseRXShoDyC4VqLgsNv.jpg","","Animation|Comedy|Family|Adventure","","Ice Age","Ray Romano|John Leguizamo|Denis Leary|Goran Višnjić|Jack Black"
"355","Lassie","2005","DVD","5706885216486","tt0431213","100","Charles Sturridge","true","https://image.tmdb.org/t/p/w300/qB7NcROV5GzWLhHyFjSobPq9Eue.jpg","","Adventure|Drama|Family","","Lassie","Peter O'Toole|Samantha Morton|John Lynch|Peter Dinklage|Hester Odgers"
"356","The Mist","2007","Blu-ray","5705535036344","tt0884328","126","Frank Darabont","true","https://image.tmdb.org/t/p/w300/1CvJ6diBACKPVGOpcWuY4XPQdqX.jpg","","Horror|Sci-Fi|Thriller","","The Mist","Thomas Jane|Laurie Holden|Toby Jones|Marcia Gay Harden|Andre Braugher"
"357","Byggemand Bob - Kan du fikse den Bob","2007","DVD","5706710034087","tt0000000","50","","true","","","","","",""
"358","The Addams Family 2","2021","Blu-ray","7333018021716","tt11125620","93","Laura Brousseau","true","https://image.tmdb.org/t/p/w300/ld7YB9vBRp1GM1DT3KmFWSmtBPB.jpg","","Animation|Family|Comedy|Fantasy|Adventure","","Familien Addams 2","Oscar Isaac|Charlize Theron|Chloë Grace Moretz|Javon Walton|Nick Kroll"
